2262530942,659143403733651456,Do successful rappers from ghettos and the inner city get PTSD now that they're no longer living in less than desirable conditions?,0
2784664374,659143395395379200,RT @manni0056: Sarina Groswald What is PTSD and is Transcendental Meditation an Effective Treatment: https://t.co/E3tUKVw1ij via @YouTube,1
219528104,659143350700736512,Thanks for the follow @BurdenoFreedom! New movie on  #PTSD in the works. #PRAYON for our veterans! https://t.co/24Qgsoqd4a,0
30587377,659143304341278721,"PTSD, Soul Loss, and the Healing Effects of Soul Retrieval https://t.co/z0VWabxjbz via @vikingfitness",0
2155069411,659143228877381632,Aftershock: The Untold Story of Surviving Peace review – in search of a solution for PTSD https://t.co/OcZTIu0p5m,4
58558122,659143165505437696,RT @BurdenoFreedom: @burdenofreedom @USArmy @USNavy @usairforce @USMC @uscoastguard #PTSD #AMERICA PLEDGE NOW!  https://t.co/8AgFr6FJkH htt…,2
3307200429,659143084828180480,What is PTSD (Post Traumatic Stress Disorder). PTSD is Trauma. I have to live with it daily. #heartattackcoach https://t.co/ajvkoRBHOy,0
65934975,659143012287512576,"RT @SarahJanewrites: When UK family has their new life turned inside out by PTSD, loss &amp; devastating floods
What next?
https://t.co/yzoRjZ5…",43
578325260,659142987599998976,Lancet Psychiatry new study: 39% of adult #victims of #trafficking have #PTSD #sexual abuse https://t.co/9x0ZBYXd87 https://t.co/tLS6yxMKgR,0
3121569350,659142863016579072,"Listen Live: https://t.co/NWZ2F71v5a Interview #PTSD in the #workplace, #veteran #hiring, and #employment #success factors. #Military #Jobs",0
